timestamp,volume,open,high,low,close,chg,percent,turnoverrate,amount,volume_post,amount_post
1138118400000,1573073,11.6193,12.0981,11.5429,12.0319,0.4405,3.8,1.17,73251753.0,,
1139155200000,1569141,12.1108,12.1491,11.8434,12.0726,0.0409,0.34,1.16,74143388.0,,
1139241600000,2866581,12.0726,12.7374,12.009,12.7349,0.6628,5.49,2.12,140985315.0,,
1139328000000,2226437,12.6508,12.7578,12.4496,12.6941,-0.0408,-0.32,1.65,110727360.0,,
1139414400000,777030,12.6712,12.7349,12.3019,12.3477,-0.3466,-2.73,0.58,38004186.0,,
1139500800000,3187395,12.3273,13.4989,12.2458,13.3792,1.0311,8.35,2.36,160573342.0,,
1139760000000,1696600,14.7164,14.7164,14.7164,14.7164,1.3366,9.99,1.26,98029548.0,,
1139932800000,2899655,15.1545,15.1545,14.4668,14.7954,0.0795,0.54,2.15,168845650.0,,
1140019200000,1897750,14.6833,15.2793,14.5941,14.9431,0.148,1.0,1.41,110783125.0,,
1140105600000,890782,14.9405,14.9966,14.803,14.8387,-0.1046,-0.7,0.66,51929488.0,,
1140364800000,1084398,14.7164,14.7979,14.3089,14.6171,-0.2211,-1.49,0.8,62004351.0,,
1140451200000,1023900,14.4872,14.9125,14.4872,14.91,0.2924,2.0,0.76,59431946.0,,
1140537600000,1033510,14.8616,15.0271,14.7724,14.9507,0.0403,0.27,0.77,60384853.0,,
1140624000000,1173027,14.9533,15.9186,14.8463,15.86,0.909,6.08,0.87,69601180.0,,
1145203200000,23810,17.4468,17.4468,17.4468,17.4468,1.5861,10.0,0.02,1630985.0,,
1145289600000,32444,19.1914,19.1914,19.1914,19.1914,1.7447,10.0,0.02,2444655.0,,
1145376000000,4396751,21.1118,21.1118,20.9055,21.1118,1.921,10.01,3.26,364421942.0,,
1145462400000,5561501,22.9176,22.9176,20.3885,21.4022,0.2913,1.38,4.12,475176332.0,,
1145548800000,3188609,21.336,23.0501,21.1424,22.6502,1.2478,5.83,2.36,278281209.0,,
1145808000000,3624898,22.7954,23.3786,22.2351,22.7012,0.0498,0.22,2.69,322955394.0,,
1145894400000,3970465,22.668,23.7378,22.314,23.2819,0.5811,2.56,2.94,357994221.0,,
1148486400000,19811697,26.8887,28.0837,22.7657,23.6561,-3.2136,-11.96,6.55,811908674.0,,
1148572800000,9180196,23.5963,23.913,22.5148,23.8951,0.2389,1.01,3.04,360661885.0,,
1148832000000,8068362,23.901,26.2852,23.901,26.2852,2.3896,10.0,2.67,345986865.0,,
1148918400000,13875854,28.1435,28.9143,27.2532,28.9143,2.6286,10.0,4.59,664776550.0,,
1149004800000,15173103,28.9501,31.0116,28.012,28.6932,-0.2197,-0.76,5.02,747411522.0,,
1149091200000,9033167,28.6932,29.9361,28.0718,29.5775,0.8838,3.08,2.99,438913211.0,,
1149177600000,7310473,29.5775,29.5775,27.8447,28.1495,-1.4286,-4.83,2.42,348052311.0,,
1149436800000,6874756,27.8447,27.8447,26.1716,26.811,-1.337,-4.75,2.27,308294272.0,,
1149523200000,5664197,26.4286,26.4286,25.6936,25.7235,-1.0886,-4.06,1.87,246688992.0,,
1149609600000,7100113,25.4367,26.2852,24.9168,25.114,-0.6097,-2.37,2.35,302769993.0,,
1149696000000,5845435,24.9945,25.7474,24.5046,25.5263,0.4119,1.64,1.93,247094039.0,,
1149782400000,5841082,25.5263,25.8131,24.7973,25.4546,-0.0715,-0.28,1.93,247306955.0,,
1150041600000,7134449,25.0961,27.0022,24.7973,26.9365,1.4815,5.82,2.36,311536764.0,,
1150128000000,7482948,26.9365,28.1853,26.9365,27.4504,0.5145,1.91,2.48,347247357.0,,
1150214400000,6223384,27.1874,28.2032,25.9924,27.9642,0.5133,1.87,2.06,287725376.0,,
1150300800000,5131147,27.9583,28.8008,27.4265,27.7252,-0.2377,-0.85,1.7,242480009.0,,
1150387200000,4008029,27.7192,28.263,27.6057,27.9284,0.2024,0.73,1.33,188160360.0,,
1150646400000,7630589,27.785,29.6254,27.3069,28.9979,1.0697,3.83,2.52,368697291.0,,
1150732800000,3760892,28.7709,29.1951,28.508,28.8904,-0.1073,-0.37,1.24,181973717.0,,
1150819200000,3632394,28.8904,28.98,27.9344,28.2809,-0.6096,-2.11,1.2,172805456.0,,
1150905600000,2365379,28.0837,28.3705,27.9045,27.9463,-0.3337,-1.18,0.78,111205968.0,,
1150992000000,2792408,27.785,28.263,27.6655,27.8925,-0.0531,-0.19,0.92,130091791.0,,
1151251200000,4786959,27.9045,28.8904,27.9045,28.514,0.622,2.23,1.58,227823194.0,,
